4a0b84eb-74be-4c80-a3cc-c0efe25705ee,234,40.69581,-73.96784,2022-10-26 03:05:48.194290 UTC,5.7432833,0.024543947,enroute,1
936f9ca5-f5b4-4081-a6b0-5d70861274d4,266,40.73392,-73.98378,2022-10-26 03:06:36.271200 UTC,7.1108913,0.026732674,enroute,1
5951a592-8533-4c04-bb90-e01e84e9f400,117,40.78259,-73.9862,2022-10-26 03:06:34.652130 UTC,2.9637418,0.025331127,enroute,1
9caeff17-9ec4-44fe-9f9d-337bacd9273c,195,40.71306,-73.99399,2022-10-26 03:06:33.939610 UTC,5.5962176,0.028698552,enroute,1
97bb8536-467d-498a-a4fa-783431620ae5,274,40.76714,-73.89852,2022-10-26 03:06:41.414350 UTC,8.6317625,0.031502783,enroute,1
d80a901e-59c5-4334-9a44-df2de6df2b74,82,40.77059,-73.8794,2022-10-26 03:06:48.170960 UTC,2.445328,0.029821074,enroute,1
a84b4639-2ba7-4f89-8037-3f74f7ecfb88,185,40.75034,-73.99111,2022-10-26 03:06:49.990610 UTC,5.1723843,0.027958833,enroute,1
279e9a4a-bfc5-4780-aa08-4d2ef5a259e6,102,40.74587,-73.98243,2022-10-26 03:07:00.742590 UTC,2.1632967,0.021208791,enroute,1
8db6eb10-9037-46ec-9c2e-575332e10e56,291,40.7468,-73.96906,2022-10-26 03:07:27.495670 UTC,6.125135,0.021048574,enroute,1
44ae487a-971b-4eb3-84aa-b06696f8278c,270,40.73987,-74.00963,2022-10-26 03:07:44.909820 UTC,5.652051,0.020933522,enroute,1
cb356f04-0cae-4ba9-80ac-161de8dff210,526,40.74997,-73.89707,2022-10-26 03:07:52.033270 UTC,15.236444,0.028966624,enroute,1
cc8bae08-aa25-4ea7-860b-3243351adc6b,373,40.76206,-73.9972,2022-10-26 03:08:11.171720 UTC,11.601867,0.0311042,enroute,1
68a2044a-c789-4afb-a613-a2b26127f3eb,293,40.76486,-73.95239,2022-10-26 03:08:15.953620 UTC,6.08213,0.020758122,enroute,1
a743034a-6fef-4025-8089-b6caddecb111,482,40.74501,-73.97094,2022-10-26 03:08:55.663880 UTC,11.530695,0.023922604,enroute,1
a6b8df02-b7ea-4aec-81f7-57b72244253b,1230,40.71218,-73.95489,2022-10-26 03:08:55.344930 UTC,53.60067,0.04357778,enroute,1
3cb56961-6abb-49af-aebb-6124abb14c76,10,40.77879,-73.98205,2022-10-26 03:09:00.824480 UTC,0.3653251,0.03653251,enroute,1
788097a9-fd33-4190-89a1-d95a6807bece,347,40.80395,-73.97199,2022-10-26 03:08:34.191000 UTC,8.845534,0.025491454,enroute,1
4909c13e-f29b-42ea-bd22-6760c43f5eea,709,40.74443,-73.97134,2022-10-26 03:09:02.750600 UTC,13.345881,0.018823529,enroute,1
cf09ee74-924d-49d1-8710-198a25287c1b,401,40.76785,-73.90303,2022-10-26 03:09:06.647750 UTC,10.572046,0.026364205,enroute,1
c975eba2-d5db-41d0-8baa-89536b61e78f,3502,40.73342,-74.03509,2022-10-26 03:09:15.636570 UTC,119.276726,0.034059603,enroute,1
35dd4ccf-392d-4d55-8166-f490509e720e,344,40.80187,-73.96467,2022-10-26 03:09:21.750120 UTC,11.084445,0.032222223,enroute,1
